"customer_id","film_id","rental_duration","rental_rate","length","replacement_cost","rating","genre","rental_day","rental_month","payment_day","payment_month","payment_amount","store_id","city_id","staff_id"
366,154,6,"2.99",81,"12.99","G","Animation","30","7","30","4","2.99",2,50,2
366,964,4,"4.99",61,"17.99","G","Action","30","7","30","4","6.99",1,50,1
366,286,7,"2.99",158,"16.99","NC-17","Travel","1","8","30","4","2.99",2,50,2
366,575,3,"4.99",48,"27.99","G","Documentary","1","8","1","3","4.99",1,50,1
366,752,6,"0.99",101,"27.99","NC-17","Music","2","8","2","3","2.99",2,50,2
366,307,6,"4.99",77,"9.99","NC-17","Travel","2","8","2","3","5.99",2,50,1
366,760,5,"2.99",110,"21.99","G","New","18","8","18","3","2.99",1,50,2
366,135,3,"2.99",70,"22.99","R","Sports","18","8","18","3","4.99",2,50,2
366,130,7,"0.99",110,"24.99","PG-13","Action","20","8","20","3","0.99",2,50,2
366,557,5,"2.99",177,"27.99","PG","Family","20","8","20","3","2.99",2,50,2
366,323,7,"4.99",179,"22.99","R","Sports","21","8","21","3","4.99",2,50,1
366,173,7,"4.99",65,"25.99","PG-13","Drama","21","8","21","3","4.99",1,50,1
366,862,5,"0.99",53,"25.99","G","Classics","21","8","21","3","2.99",1,50,2
366,841,5,"2.99",181,"9.99","PG","Sports","21","8","21","3","2.99",1,50,2
366,31,5,"4.99",92,"16.99","NC-17","Family","22","8","22","3","6.99",2,50,1
366,620,5,"2.99",131,"23.99","NC-17","Sci-Fi","23","8","23","3","2.99",1,50,1
366,2,3,"4.99",48,"12.99","G","Horror","14","2","14","5","4.99",2,50,1
367,795,7,"0.99",111,"23.99","R","Family","20","6","20","2","0.99",1,8,1
367,774,3,"2.99",182,"22.99","NC-17","Comedy","7","7","7","4","8.99",1,8,2
367,668,7,"4.99",80,"25.99","PG","Sports","10","7","9","4","4.99",1,8,1
367,459,4,"4.99",74,"23.99","NC-17","Foreign","10","7","10","4","4.99",2,8,2
367,56,6,"2.99",129,"15.99","G","Action","10","7","10","4","2.99",2,8,2
367,494,4,"0.99",120,"21.99","PG-13","Horror","11","7","11","4","2.99",1,8,2
367,610,7,"0.99",129,"17.99","R","Family","12","7","12","4","0.99",2,8,1
367,316,5,"4.99",173,"18.99","R","Games","12","7","12","4","5.99",2,8,1
367,423,7,"0.99",69,"29.99","PG","Children","29","7","29","4","0.99",1,8,2
367,484,3,"2.99",172,"13.99","NC-17","Classics","30","7","30","4","3.99",1,8,1
367,334,6,"4.99",65,"21.99","NC-17","Horror","30","7","30","4","4.99",2,8,2
367,686,5,"4.99",84,"9.99","R","New","31","7","30","4","4.99",1,8,1
367,804,7,"4.99",129,"13.99","PG-13","Horror","1","8","1","3","4.99",1,8,1
367,614,5,"4.99",178,"11.99","PG-13","Games","18","8","17","3","4.99",2,8,1
367,688,6,"0.99",61,"12.99","PG","Children","18","8","18","3","0.99",2,8,2
367,170,5,"4.99",120,"28.99","PG-13","Foreign","18","8","18","3","8.99",1,8,1
367,384,5,"4.99",49,"19.99","R","Music","19","8","19","3","6.99",2,8,2
367,852,4,"0.99",103,"27.99","NC-17","Children","19","8","19","3","4.99",1,8,1
367,10,6,"4.99",63,"24.99","NC-17","Sports","21","8","21","3","6.99",2,8,1
367,892,3,"4.99",104,"18.99","R","Animation","21","8","21","3","10.99",2,8,2
368,341,5,"0.99",82,"13.99","PG","Classics","15","6","14","2","0.99",2,356,1
368,260,3,"4.99",132,"9.99","G","Sports","15","6","15","2","9.99",2,356,1
368,167,6,"4.99",109,"10.99","NC-17","Travel","19","6","18","2","4.99",2,356,2
368,84,7,"4.99",102,"13.99","PG","Travel","19","6","19","2","4.99",1,356,1
368,985,4,"4.99",111,"19.99","PG","Sci-Fi","19","6","19","2","4.99",1,356,2
368,504,5,"0.99",46,"25.99","PG-13","Drama","21","6","21","2","4.99",1,356,2
368,680,4,"4.99",103,"21.99","PG","Comedy","6","7","6","4","4.99",2,356,2
368,430,7,"0.99",49,"23.99","G","Animation","7","7","7","4","0.99",2,356,1
368,504,5,"0.99",46,"25.99","PG-13","Drama","8","7","8","4","0.99",1,356,1
368,219,6,"4.99",51,"20.99","PG-13","Documentary","8","7","8","4","8.99",1,356,1
368,439,4,"4.99",151,"28.99","PG-13","Drama","11","7","11","4","4.99",2,356,2
368,596,4,"4.99",171,"25.99","PG-13","Games","11","7","11","4","5.99",2,356,1
368,188,7,"2.99",136,"24.99","PG","Comedy","12","7","12","4","2.99",1,356,2
368,843,4,"4.99",143,"15.99","NC-17","Classics","27","7","27","4","4.99",1,356,1
368,751,6,"0.99",181,"17.99","NC-17","New","28","7","28","4","0.99",2,356,1
368,774,3,"2.99",182,"22.99","NC-17","Comedy","29","7","28","4","2.99",1,356,2
368,853,3,"4.99",139,"12.99","G","Children","30","7","30","4","5.99",1,356,1
368,922,7,"4.99",107,"22.99","PG-13","Horror","31","7","30","4","6.99",2,356,2
368,389,3,"2.99",127,"9.99","PG-13","Sports","1","8","1","3","8.99",2,356,1
368,577,4,"0.99",64,"10.99","PG","Sports","1","8","1","3","1.99",1,356,1
368,830,7,"0.99",149,"23.99","R","Horror","17","8","17","3","0.99",2,356,1
368,223,7,"2.99",76,"24.99","NC-17","Animation","18","8","18","3","2.99",2,356,1
368,284,5,"4.99",77,"23.99","NC-17","Music","19","8","18","3","4.99",2,356,2
368,755,5,"4.99",99,"11.99","PG","Children","19","8","19","3","8.99",1,356,1
368,49,6,"2.99",162,"22.99","R","Sci-Fi","19","8","19","3","2.99",1,356,2
368,595,7,"0.99",83,"20.99","PG","Foreign","19","8","19","3","0.99",1,356,1
368,216,3,"4.99",113,"16.99","G","New","20","8","20","3","7.99",2,356,2
368,901,3,"0.99",142,"29.99","G","Animation","20","8","20","3","1.99",1,356,1
368,858,5,"4.99",127,"21.99","R","Comedy","21","8","21","3","7.99",2,356,1
368,760,5,"2.99",110,"21.99","G","New","22","8","22","3","2.99",2,356,2
368,921,7,"2.99",172,"29.99","PG-13","Music","23","8","22","3","2.99",1,356,2
369,345,3,"0.99",161,"17.99","PG","Family","15","6","15","2","0.99",1,250,2
369,667,3,"2.99",160,"20.99","PG-13","Sports","5","7","5","4","6.99",1,250,1
369,789,7,"2.99",79,"15.99","PG-13","Foreign","6","7","6","4","2.99",2,250,1
369,421,7,"4.99",78,"10.99","PG-13","Foreign","8","7","8","4","4.99",2,250,1
369,652,3,"0.99",126,"14.99","R","Classics","9","7","9","4","1.99",1,250,2
369,698,3,"2.99",71,"29.99","NC-17","Documentary","10","7","9","4","7.99",1,250,2
369,234,6,"2.99",94,"27.99","R","Sci-Fi","10","7","10","4","2.99",1,250,1
369,414,3,"2.99",75,"23.99","PG","Foreign","29","7","28","4","2.99",1,250,2
369,391,6,"2.99",146,"25.99","PG-13","Family","29","7","29","4","2.99",1,250,1
369,972,4,"4.99",59,"24.99","PG-13","Sci-Fi","30","7","30","4","4.99",2,250,1
369,109,3,"0.99",89,"17.99","G","New","30","7","30","4","0.99",2,250,1
369,213,4,"0.99",104,"19.99","R","Family","31","7","30","4","0.99",1,250,1
369,403,5,"4.99",121,"18.99","PG-13","Drama","31","7","30","4","4.99",1,250,2
369,249,7,"0.99",176,"26.99","G","Classics","1","8","1","3","0.99",2,250,1
369,57,4,"2.99",90,"18.99","PG-13","Travel","1","8","1","3","3.99",2,250,2
369,442,6,"2.99",65,"24.99","NC-17","Family","1","8","1","3","2.99",1,250,2
369,7,6,"4.99",62,"28.99","PG-13","Comedy","2","8","2","3","4.99",1,250,1
369,105,6,"0.99",125,"21.99","NC-17","Action","2","8","2","3","1.99",1,250,1
369,228,4,"0.99",143,"16.99","PG-13","Classics","18","8","18","3","0.99",2,250,1
369,785,6,"4.99",80,"20.99","PG","Travel","21","8","21","3","5.99",2,250,2
369,873,3,"0.99",108,"13.99","G","Children","14","2","14","5","0.99",1,250,2
370,563,6,"4.99",165,"16.99","R","Games","15","6","14","2","6.99",1,191,2
370,10,6,"4.99",63,"24.99","NC-17","Sports","7","7","7","4","7.99",1,191,2
370,424,6,"0.99",149,"12.99","R","Children","12","7","12","4","0.99",1,191,2
370,363,3,"0.99",54,"12.99","R","Music","27","7","26","4","0.99",1,191,2
370,508,6,"4.99",144,"18.99","PG-13","Games","27","7","27","4","7.99",2,191,1
370,768,3,"4.99",102,"11.99","PG-13","Children","27","7","27","4","6.99",1,191,1
370,910,3,"0.99",87,"19.99","PG","Drama","28","7","28","4","0.99",2,191,1
370,303,6,"0.99",58,"27.99","PG-13","Action","29","7","28","4","0.99",1,191,2
370,885,7,"0.99",179,"22.99","NC-17","Horror","31","7","30","4","0.99",1,191,1
370,243,3,"4.99",49,"22.99","NC-17","Animation","1","8","1","3","4.99",2,191,2
370,743,7,"0.99",60,"27.99","PG","Animation","17","8","16","3","1.99",2,191,1
370,315,4,"0.99",156,"10.99","R","Family","17","8","17","3","0.99",2,191,1
370,350,3,"4.99",80,"21.99","G","Sci-Fi","18","8","18","3","4.99",2,191,2
370,425,6,"0.99",88,"20.99","R","Classics","19","8","19","3","0.99",2,191,2
370,825,6,"2.99",165,"22.99","PG-13","Action","21","8","21","3","3.99",1,191,1
370,649,4,"2.99",85,"14.99","R","Animation","22","8","21","3","2.99",1,191,1
370,250,4,"0.99",170,"26.99","NC-17","Action","22","8","22","3","3.99",2,191,1
370,139,7,"4.99",114,"21.99","PG","Family","23","8","23","3","4.99",1,191,1
370,641,4,"0.99",76,"21.99","PG-13","Foreign","23","8","23","3","5.99",2,191,2
371,789,7,"2.99",79,"15.99","PG-13","Foreign","15","6","15","2","2.99",1,98,1
371,54,5,"0.99",113,"15.99","R","Music","15","6","15","2","1.99",1,98,2
371,990,3,"0.99",171,"13.99","PG-13","Horror","16","6","16","2","6.99",2,98,1
371,668,7,"4.99",80,"25.99","PG","Sports","16","6","16","2","5.99",2,98,2
371,91,5,"0.99",98,"17.99","PG","Classics","19","6","19","2","0.99",2,98,1
371,432,4,"2.99",139,"22.99","NC-17","Classics","20","6","20","2","3.99",2,98,1
371,602,5,"0.99",146,"14.99","PG","Sci-Fi","21","6","21","2","0.99",1,98,1
371,21,3,"4.99",129,"17.99","R","Action","7","7","7","4","8.99",1,98,2
371,17,3,"0.99",82,"14.99","R","Music","8","7","8","4","1.99",1,98,1
371,455,7,"4.99",103,"11.99","NC-17","Foreign","9","7","9","4","4.99",1,98,1
371,26,3,"0.99",86,"15.99","G","Sci-Fi","10","7","10","4","0.99",2,98,1
371,433,4,"2.99",95,"23.99","PG","Animation","11","7","10","4","2.99",1,98,2
371,525,4,"0.99",140,"29.99","R","Classics","12","7","11","4","1.99",1,98,2
371,247,3,"0.99",47,"19.99","G","Comedy","12","7","12","4","0.99",1,98,1
371,135,3,"2.99",70,"22.99","R","Sports","27","7","27","4","3.99",2,98,2
371,279,7,"4.99",152,"11.99","NC-17","Sports","28","7","28","4","4.99",1,98,2
371,785,6,"4.99",80,"20.99","PG","Travel","30","7","30","4","4.99",2,98,1
371,670,4,"4.99",48,"17.99","PG","Documentary","30","7","30","4","8.99",2,98,1
371,367,6,"0.99",153,"20.99","R","Sci-Fi","31","7","30","4","0.99",2,98,2
371,120,3,"4.99",92,"16.99","NC-17","Sports","2","8","2","3","10.99",1,98,1
371,408,4,"4.99",69,"28.99","R","Games","18","8","18","3","9.99",2,98,2
371,980,4,"4.99",75,"12.99","PG","Music","18","8","18","3","7.99",1,98,1
371,468,5,"2.99",97,"12.99","PG","Children","19","8","19","3","2.99",1,98,1
371,361,5,"2.99",89,"25.99","NC-17","Sports","19","8","19","3","3.99",2,98,2
371,603,6,"4.99",53,"27.99","PG","Family","19","8","19","3","4.99",2,98,2
371,395,4,"0.99",108,"28.99","R","Action","20","8","20","3","4.99",1,98,1
371,530,5,"2.99",108,"27.99","PG-13","Action","21","8","21","3","2.99",1,98,1
371,688,6,"0.99",61,"12.99","PG","Children","23","8","23","3","0.99",2,98,1
371,644,7,"2.99",115,"29.99","PG","Animation","23","8","23","3","2.99",2,98,2
372,608,6,"2.99",166,"11.99","PG","Children","18","6","18","2","2.99",1,415,1
372,911,7,"4.99",64,"14.99","PG-13","Action","20","6","20","2","4.99",2,415,1
372,869,4,"2.99",47,"22.99","PG","Action","21","6","21","2","3.99",2,415,2
372,977,3,"2.99",85,"25.99","R","Travel","9","7","9","4","4.99",2,415,2
372,825,6,"2.99",165,"22.99","PG-13","Action","9","7","9","4","2.99",1,415,1
372,201,7,"2.99",176,"18.99","PG","Foreign","9","7","9","4","2.99",1,415,1
372,867,5,"4.99",58,"10.99","PG","Family","10","7","9","4","6.99",1,415,1
372,579,3,"4.99",149,"22.99","PG-13","Action","10","7","10","4","7.99",1,415,2
372,622,4,"0.99",159,"25.99","G","Documentary","12","7","12","4","4.99",2,415,2
372,294,5,"4.99",138,"26.99","PG-13","Travel","27","7","27","4","4.99",1,415,2
372,846,3,"4.99",93,"9.99","NC-17","New","27","7","27","4","5.99",2,415,1
372,861,3,"4.99",111,"12.99","R","Games","28","7","28","4","4.99",2,415,2
372,74,4,"4.99",162,"18.99","PG","Music","28","7","28","4","7.99",2,415,2
372,572,4,"2.99",64,"9.99","PG-13","Sci-Fi","28","7","28","4","2.99",2,415,2
372,317,4,"0.99",148,"25.99","PG","Comedy","29","7","29","4","0.99",2,415,2
372,200,7,"0.99",133,"27.99","PG-13","Games","29","7","29","4","0.99",1,415,1
372,328,7,"2.99",131,"28.99","NC-17","Children","29","7","29","4","2.99",2,415,2
372,9,3,"2.99",114,"21.99","PG-13","Horror","29","7","29","4","8.99",1,415,2
372,796,3,"0.99",135,"12.99","NC-17","Sports","30","7","30","4","5.99",2,415,1
372,579,3,"4.99",149,"22.99","PG-13","Action","2","8","2","3","10.99",1,415,1
372,232,7,"2.99",147,"29.99","NC-17","Games","2","8","2","3","3.99",2,415,1
372,563,6,"4.99",165,"16.99","R","Games","17","8","16","3","4.99",1,415,2
372,387,7,"0.99",100,"27.99","G","Games","18","8","18","3","0.99",2,415,1
372,191,6,"0.99",143,"27.99","PG-13","Children","18","8","18","3","3.99",1,415,2
372,719,7,"4.99",182,"11.99","PG","Sports","19","8","19","3","4.99",1,415,1
372,704,3,"2.99",121,"25.99","NC-17","Comedy","20","8","20","3","8.99",2,415,2
372,798,4,"4.99",74,"11.99","PG","Sci-Fi","20","8","20","3","9.99",1,415,2
372,68,5,"4.99",122,"26.99","NC-17","Children","21","8","21","3","4.99",1,415,2
372,687,6,"0.99",138,"15.99","NC-17","Documentary","21","8","21","3","2.99",2,415,2
372,652,3,"0.99",126,"14.99","R","Classics","21","8","21","3","1.99",1,415,1
372,416,6,"0.99",110,"10.99","R","Foreign","22","8","22","3","0.99",2,415,2
372,37,3,"2.99",121,"28.99","PG","Classics","23","8","23","3","2.99",1,415,1
373,920,3,"0.99",62,"16.99","G","New","15","6","15","2","6.99",2,523,2
373,293,6,"2.99",167,"17.99","G","Sports","20","6","20","2","2.99",1,523,2
373,236,4,"2.99",100,"19.99","R","Games","6","7","6","4","2.99",2,523,1
373,99,7,"2.99",136,"14.99","PG","Comedy","6","7","6","4","4.99",1,523,2
373,815,4,"2.99",74,"14.99","PG-13","Classics","7","7","7","4","7.99",1,523,2
373,969,4,"4.99",159,"29.99","G","Drama","9","7","9","4","5.99",1,523,2
373,311,4,"0.99",72,"14.99","PG","Foreign","11","7","11","4","3.99",2,523,1
373,388,5,"0.99",70,"16.99","NC-17","Comedy","11","7","11","4","0.99",2,523,2
373,258,6,"0.99",96,"11.99","PG","Horror","26","7","26","4","4.99",2,523,1
373,191,6,"0.99",143,"27.99","PG-13","Children","27","7","27","4","0.99",1,523,2
373,820,3,"2.99",184,"11.99","NC-17","Animation","27","7","27","4","3.99",2,523,2
373,849,6,"0.99",57,"28.99","NC-17","Animation","28","7","27","4","0.99",1,523,1
373,132,6,"0.99",114,"25.99","PG","Sci-Fi","29","7","29","4","3.99",2,523,2
373,77,5,"4.99",61,"15.99","G","New","30","7","30","4","8.99",1,523,1
373,340,6,"4.99",183,"14.99","PG-13","New","30","7","30","4","4.99",1,523,1
373,130,7,"0.99",110,"24.99","PG-13","Action","30","7","30","4","0.99",2,523,2
373,898,4,"4.99",152,"18.99","PG-13","Sports","31","7","30","4","4.99",2,523,1
373,582,3,"2.99",162,"19.99","PG-13","Animation","31","7","30","4","6.99",2,523,2
373,670,4,"4.99",48,"17.99","PG","Documentary","1","8","30","4","4.99",1,523,2
373,43,6,"2.99",170,"15.99","G","Family","1","8","1","3","5.99",1,523,1
373,916,3,"2.99",80,"10.99","G","Animation","2","8","2","3","7.99",1,523,2
373,275,3,"0.99",85,"11.99","PG","Horror","16","8","16","3","7.99",2,523,2
373,832,5,"0.99",175,"16.99","PG","Family","17","8","17","3","3.99",1,523,1
373,111,3,"0.99",52,"17.99","NC-17","Action","17","8","17","3","3.99",2,523,2
373,820,3,"2.99",184,"11.99","NC-17","Animation","18","8","17","3","5.99",1,523,2
373,510,6,"4.99",181,"29.99","G","Animation","18","8","18","3","5.99",1,523,1
373,715,3,"4.99",147,"25.99","PG","Family","18","8","18","3","7.99",1,523,2
373,11,6,"0.99",126,"16.99","G","Foreign","18","8","18","3","0.99",1,523,2
373,958,6,"2.99",178,"19.99","G","Drama","19","8","19","3","2.99",1,523,1
373,689,5,"2.99",137,"14.99","PG","Foreign","19","8","19","3","3.99",1,523,2
373,152,5,"2.99",90,"13.99","PG-13","Children","20","8","19","3","2.99",1,523,1
373,804,7,"4.99",129,"13.99","PG-13","Horror","22","8","22","3","6.99",2,523,1
373,720,3,"2.99",179,"20.99","NC-17","New","22","8","22","3","3.99",1,523,2
373,998,6,"0.99",105,"10.99","NC-17","Horror","14","2","14","5","0.99",2,523,2
374,454,6,"0.99",180,"20.99","PG-13","Music","16","6","16","2","1.99",1,572,2
374,191,6,"0.99",143,"27.99","PG-13","Children","17","6","17","2","1.99",2,572,1
374,805,5,"4.99",64,"12.99","G","Animation","18","6","18","2","4.99",2,572,2
374,51,5,"2.99",75,"10.99","NC-17","Music","19","6","19","2","2.99",2,572,1
374,233,3,"0.99",141,"17.99","PG","Travel","6","7","6","4","1.99",2,572,2
374,131,5,"4.99",152,"12.99","PG","Classics","9","7","9","4","4.99",1,572,1
374,438,3,"2.99",68,"22.99","NC-17","Games","10","7","10","4","6.99",1,572,1
374,83,5,"2.99",50,"18.99","G","Family","10","7","10","4","3.99",2,572,1
374,94,7,"2.99",176,"14.99","PG-13","Family","10","7","10","4","2.99",1,572,1
374,132,6,"0.99",114,"25.99","PG","Sci-Fi","11","7","11","4","0.99",1,572,2
374,23,3,"0.99",92,"9.99","R","Animation","28","7","28","4","0.99",1,572,1
374,603,6,"4.99",53,"27.99","PG","Family","29","7","29","4","7.99",2,572,1
374,852,4,"0.99",103,"27.99","NC-17","Children","30","7","30","4","0.99",1,572,1
374,777,5,"4.99",158,"10.99","PG","Sports","31","7","30","4","6.99",1,572,1
374,789,7,"2.99",79,"15.99","PG-13","Foreign","1","8","1","3","2.99",2,572,2
374,797,7,"0.99",67,"23.99","R","Music","17","8","17","3","0.99",2,572,1
374,869,4,"2.99",47,"22.99","PG","Action","18","8","18","3","2.99",2,572,2
374,784,7,"2.99",47,"20.99","PG","Travel","19","8","19","3","2.99",1,572,1
374,995,5,"4.99",86,"11.99","R","Horror","20","8","20","3","4.99",2,572,2
374,964,4,"4.99",61,"17.99","G","Action","21","8","21","3","8.99",1,572,2
374,237,3,"2.99",47,"21.99","G","Sports","22","8","22","3","5.99",1,572,2
374,223,7,"2.99",76,"24.99","NC-17","Animation","22","8","22","3","2.99",2,572,2
374,459,4,"4.99",74,"23.99","NC-17","Foreign","22","8","22","3","4.99",2,572,2
374,319,4,"2.99",125,"22.99","R","Sci-Fi","22","8","22","3","6.99",1,572,1
374,977,3,"2.99",85,"25.99","R","Travel","14","2","14","5","2.99",2,572,1
375,609,7,"2.99",185,"23.99","G","Travel","15","6","15","2","2.99",2,348,1
375,35,4,"2.99",147,"24.99","PG-13","Horror","15","6","15","2","5.99",2,348,2
375,871,6,"4.99",176,"19.99","PG","Comedy","18","6","18","2","4.99",2,348,1
375,184,3,"2.99",92,"24.99","PG-13","Classics","6","7","6","4","6.99",2,348,2
375,294,5,"4.99",138,"26.99","PG-13","Travel","7","7","7","4","4.99",2,348,1
375,789,7,"2.99",79,"15.99","PG-13","Foreign","9","7","9","4","2.99",1,348,1
375,518,5,"4.99",140,"15.99","PG","Travel","28","7","28","4","4.99",2,348,2
375,672,7,"2.99",82,"17.99","PG-13","Comedy","30","7","29","4","2.99",1,348,1
375,641,4,"0.99",76,"21.99","PG-13","Foreign","1","8","1","3","0.99",1,348,2
375,931,7,"0.99",48,"9.99","PG-13","Travel","1","8","1","3","1.99",2,348,2
375,663,7,"0.99",99,"29.99","NC-17","Classics","1","8","1","3","0.99",1,348,1
375,804,7,"4.99",129,"13.99","PG-13","Horror","1","8","1","3","4.99",1,348,2
375,61,5,"4.99",175,"28.99","G","Drama","2","8","1","3","5.99",2,348,1
375,310,5,"4.99",158,"20.99","R","Games","2","8","2","3","6.99",1,348,1
375,621,5,"2.99",75,"23.99","PG-13","Family","2","8","2","3","5.99",1,348,2
375,878,3,"4.99",74,"25.99","G","Travel","17","8","17","3","9.99",2,348,2
375,257,3,"0.99",110,"14.99","G","Travel","18","8","18","3","0.99",2,348,1
375,929,5,"4.99",128,"21.99","PG-13","Foreign","20","8","20","3","4.99",1,348,2
375,975,6,"2.99",137,"22.99","R","Family","22","8","22","3","2.99",2,348,1
375,253,5,"4.99",61,"18.99","PG-13","Action","23","8","23","3","4.99",1,348,2
376,164,4,"0.99",55,"20.99","PG","Documentary","15","6","15","2","0.99",2,285,1
376,228,4,"0.99",143,"16.99","PG-13","Classics","19","6","19","2","0.99",2,285,2
376,782,6,"2.99",60,"26.99","PG-13","Sports","6","7","6","4","2.99",1,285,2
376,697,7,"0.99",53,"16.99","G","Action","7","7","7","4","0.99",2,285,2
376,720,3,"2.99",179,"20.99","NC-17","New","7","7","7","4","8.99",1,285,1
376,753,3,"0.99",48,"20.99","PG","Family","7","7","7","4","3.99",2,285,1
376,848,3,"0.99",94,"19.99","G","Travel","8","7","8","4","5.99",1,285,1
376,626,5,"2.99",57,"12.99","G","Children","8","7","8","4","4.99",2,285,1
376,462,5,"2.99",78,"17.99","NC-17","Music","10","7","10","4","4.99",1,285,1
376,321,3,"4.99",123,"21.99","NC-17","New","12","7","12","4","6.99",1,285,2
376,972,4,"4.99",59,"24.99","PG-13","Sci-Fi","12","7","12","4","8.99",1,285,1
376,146,6,"2.99",107,"24.99","G","Drama","12","7","12","4","2.99",1,285,2
376,609,7,"2.99",185,"23.99","G","Travel","29","7","28","4","2.99",2,285,1
376,911,7,"4.99",64,"14.99","PG-13","Action","29","7","29","4","5.99",1,285,1
376,994,6,"4.99",100,"29.99","PG-13","New","31","7","30","4","4.99",1,285,1
376,842,4,"2.99",113,"13.99","NC-17","Games","31","7","30","4","2.99",1,285,1
376,228,4,"0.99",143,"16.99","PG-13","Classics","31","7","30","4","0.99",2,285,1
376,228,4,"0.99",143,"16.99","PG-13","Classics","1","8","1","3","3.99",1,285,1
376,502,4,"2.99",71,"21.99","PG-13","Comedy","1","8","1","3","3.99",2,285,1
376,597,5,"4.99",184,"12.99","G","Games","2","8","2","3","4.99",2,285,2
376,810,5,"0.99",147,"21.99","PG","Family","17","8","17","3","4.99",1,285,1
376,708,4,"4.99",112,"19.99","R","Documentary","17","8","17","3","4.99",2,285,2
376,147,5,"0.99",101,"16.99","NC-17","Family","19","8","19","3","0.99",2,285,1
376,992,5,"0.99",176,"17.99","NC-17","Documentary","19","8","19","3","0.99",2,285,2
376,691,6,"4.99",159,"29.99","PG-13","Sports","20","8","20","3","4.99",2,285,2
376,518,5,"4.99",140,"15.99","PG","Travel","22","8","22","3","4.99",2,285,1
376,73,5,"2.99",150,"22.99","PG-13","Sci-Fi","22","8","22","3","2.99",2,285,2
377,25,3,"2.99",74,"15.99","G","New","19","6","19","2","3.99",1,265,1
377,23,3,"0.99",92,"9.99","R","Animation","20","6","20","2","1.99",2,265,1
377,970,7,"0.99",52,"11.99","NC-17","Classics","20","6","20","2","0.99",2,265,1
377,735,7,"2.99",102,"26.99","PG-13","Children","20","6","20","2","2.99",2,265,2
377,358,5,"0.99",163,"29.99","R","Classics","21","6","21","2","4.99",1,265,1
377,181,7,"2.99",166,"10.99","PG-13","Travel","6","7","6","4","2.99",2,265,2
377,634,6,"0.99",48,"14.99","NC-17","Family","7","7","7","4","0.99",2,265,1
377,534,5,"0.99",70,"18.99","PG-13","Family","7","7","7","4","0.99",1,265,2
377,383,6,"0.99",111,"13.99","NC-17","Sports","7","7","7","4","0.99",1,265,2
377,572,4,"2.99",64,"9.99","PG-13","Sci-Fi","12","7","12","4","7.99",2,265,2
377,864,5,"0.99",92,"21.99","NC-17","Children","28","7","28","4","1.99",1,265,2
377,897,3,"4.99",179,"27.99","G","Drama","28","7","28","4","10.99",2,265,1
377,843,4,"4.99",143,"15.99","NC-17","Classics","30","7","30","4","4.99",2,265,1
377,366,3,"0.99",93,"29.99","G","Drama","30","7","30","4","3.99",2,265,2
377,85,4,"0.99",63,"29.99","G","Documentary","31","7","30","4","0.99",2,265,2
377,514,6,"2.99",69,"17.99","PG-13","Drama","31","7","30","4","4.99",2,265,2
377,941,4,"4.99",145,"10.99","NC-17","Games","1","8","30","4","8.99",1,265,1
377,119,6,"0.99",176,"22.99","G","Comedy","1","8","1","3","3.99",1,265,1
377,231,7,"2.99",63,"27.99","R","Family","2","8","2","3","2.99",2,265,2
377,787,4,"0.99",125,"12.99","G","Travel","18","8","18","3","1.99",1,265,1
377,226,4,"4.99",56,"20.99","G","New","18","8","18","3","4.99",2,265,1
377,678,3,"2.99",77,"23.99","G","Sports","19","8","19","3","2.99",1,265,1
377,155,6,"0.99",150,"26.99","PG-13","New","19","8","19","3","0.99",1,265,2
377,913,3,"0.99",115,"20.99","R","New","22","8","22","3","0.99",2,265,2
377,249,7,"0.99",176,"26.99","G","Classics","23","8","23","3","0.99",1,265,1
377,567,3,"2.99",80,"26.99","G","Foreign","23","8","23","3","7.99",1,265,2
378,980,4,"4.99",75,"12.99","PG","Music","16","6","16","2","4.99",1,471,2
378,776,6,"4.99",90,"11.99","PG","Documentary","16","6","16","2","5.99",2,471,1
378,370,4,"2.99",108,"26.99","R","Children","17","6","17","2","7.99",1,471,2
378,867,5,"4.99",58,"10.99","PG","Family","19","6","19","2","4.99",1,471,1
378,905,7,"4.99",132,"10.99","PG-13","Comedy","6","7","6","4","4.99",1,471,1
378,143,6,"0.99",142,"17.99","PG","Drama","8","7","8","4","0.99",1,471,1
378,992,5,"0.99",176,"17.99","NC-17","Documentary","10","7","10","4","1.99",2,471,2
378,816,3,"0.99",62,"27.99","G","Animation","11","7","11","4","1.99",1,471,2
378,119,6,"0.99",176,"22.99","G","Comedy","28","7","28","4","0.99",1,471,1
378,828,7,"2.99",79,"12.99","G","Classics","29","7","29","4","2.99",2,471,1
378,360,4,"0.99",103,"24.99","G","Action","31","7","30","4","3.99",1,471,2
378,59,4,"2.99",160,"20.99","R","Children","31","7","30","4","2.99",1,471,2
378,691,6,"4.99",159,"29.99","PG-13","Sports","2","8","2","3","4.99",1,471,1
378,74,4,"4.99",162,"18.99","PG","Music","2","8","2","3","4.99",1,471,2
378,800,7,"2.99",126,"19.99","PG-13","Horror","18","8","18","3","2.99",2,471,1
378,915,7,"4.99",92,"9.99","G","Action","19","8","19","3","4.99",1,471,2
378,655,5,"4.99",109,"22.99","NC-17","Sci-Fi","21","8","21","3","4.99",1,471,1
378,410,7,"2.99",48,"19.99","PG","Comedy","22","8","22","3","2.99",1,471,2
