"customer_id","film_id","genre","rental_day","rental_month","payment_day","payment_month","amount"
67,364,"New","22","8","22","3","2.99"
68,445,"Classics","2","8","2","3","2.99"
68,378,"Music","18","8","18","3","2.99"
68,706,"Drama","20","8","19","3","4.99"
68,348,"Family","21","8","21","3","0.99"
68,755,"Children","21","8","21","3","5.99"
68,766,"Drama","22","8","22","3","1.99"
68,633,"Classics","23","8","23","3","4.99"
69,976,"Games","17","8","17","3","3.99"
69,592,"Music","17","8","17","3","2.99"
69,750,"New","17","8","17","3","2.99"
69,702,"Horror","19","8","19","3","5.99"
69,344,"Children","19","8","19","3","5.99"
69,382,"Games","21","8","21","3","3.99"
69,292,"Action","21","8","21","3","0.99"
69,273,"Family","21","8","21","3","2.99"
69,326,"Animation","23","8","23","3","2.99"
70,277,"Horror","2","8","2","3","9.99"
70,930,"Sci-Fi","17","8","17","3","2.99"
70,846,"New","17","8","17","3","4.99"
70,420,"Sports","18","8","18","3","4.99"
70,938,"Comedy","18","8","18","3","6.99"
70,463,"Sports","19","8","19","3","3.99"
70,619,"Sports","20","8","20","3","4.99"
70,89,"Animation","22","8","22","3","0.99"
70,647,"Music","23","8","23","3","3.99"
71,767,"Music","18","8","18","3","4.99"
71,246,"Foreign","21","8","20","3","7.99"
71,438,"Games","21","8","21","3","3.99"
71,758,"Drama","22","8","21","3","4.99"
71,158,"Music","22","8","22","3","3.99"
71,162,"Action","23","8","23","3","4.99"
71,63,"Family","23","8","23","3","0.99"
72,849,"Animation","1","8","1","3","0.99"
72,897,"Drama","2","8","2","3","6.99"
72,76,"Music","2","8","2","3","5.99"
72,150,"Documentary","17","8","17","3","2.99"
72,734,"Documentary","17","8","17","3","4.99"
72,415,"Horror","17","8","17","3","2.99"
72,717,"Action","17","8","17","3","2.99"
72,850,"Action","18","8","18","3","0.99"
72,891,"Classics","18","8","18","3","0.99"
72,303,"Action","19","8","19","3","0.99"
72,392,"Children","19","8","19","3","4.99"
72,809,"Sports","20","8","20","3","0.99"
72,865,"Animation","20","8","20","3","4.99"
72,488,"Sports","20","8","20","3","0.99"
72,303,"Action","22","8","22","3","0.99"
72,681,"Sports","22","8","22","3","2.99"
73,888,"Documentary","1","8","1","3","4.99"
73,683,"Drama","2","8","2","3","4.99"
73,436,"New","2","8","2","3","0.99"
73,408,"Games","2","8","2","3","4.99"
73,78,"Animation","17","8","17","3","3.99"
73,929,"Foreign","18","8","18","3","4.99"
73,486,"Foreign","20","8","20","3","4.99"
73,287,"Action","23","8","23","3","0.99"
73,608,"Children","23","8","23","3","2.99"
74,833,"Children","1","8","1","3","0.99"
74,208,"Animation","18","8","18","3","3.99"
74,986,"Animation","18","8","18","3","3.99"
74,406,"Games","19","8","19","3","0.99"
74,732,"Action","20","8","20","3","0.99"
74,39,"Sci-Fi","20","8","20","3","1.99"
74,733,"Sports","20","8","20","3","5.99"
74,816,"Animation","22","8","22","3","4.99"
74,776,"Documentary","22","8","22","3","4.99"
74,196,"Classics","23","8","23","3","0.99"
74,59,"Children","23","8","23","3","4.99"
74,951,"Classics","23","8","23","3","0.99"
75,265,"Comedy","1","8","1","3","5.99"
75,164,"Documentary","1","8","1","3","3.99"
75,21,"Action","2","8","1","3","4.99"
75,942,"Drama","2","8","2","3","0.99"
75,304,"Children","17","8","17","3","2.99"
75,424,"Children","18","8","18","3","0.99"
75,545,"Foreign","18","8","18","3","1.99"
75,346,"Classics","18","8","18","3","5.99"
75,174,"Music","18","8","18","3","4.99"
75,309,"Family","18","8","18","3","0.99"
75,452,"Foreign","23","8","23","3","5.99"
76,603,"Family","1","8","1","3","4.99"
76,268,"Animation","2","8","2","3","7.99"
76,66,"Children","20","8","20","3","3.99"
76,402,"Animation","21","8","21","3","2.99"
76,173,"Drama","22","8","22","3","4.99"
76,946,"Family","23","8","23","3","10.99"
77,209,"Drama","2","8","1","3","2.99"
77,19,"Action","2","8","1","3","0.99"
77,625,"Sci-Fi","2","8","2","3","0.99"
77,51,"Music","2","8","2","3","2.99"
77,518,"Travel","17","8","17","3","7.99"
77,796,"Sports","17","8","17","3","6.99"
77,299,"Travel","18","8","18","3","1.99"
77,390,"Sci-Fi","20","8","20","3","9.99"
77,415,"Horror","21","8","21","3","4.99"
77,983,"Music","22","8","22","3","2.99"
78,448,"New","1","8","1","3","3.99"
78,162,"Action","1","8","1","3","2.99"
78,327,"Action","1","8","1","3","7.99"
78,501,"Action","2","8","2","3","10.99"
78,484,"Classics","18","8","18","3","8.99"
78,736,"Family","18","8","18","3","4.99"
78,456,"Animation","19","8","19","3","5.99"
78,479,"Family","19","8","19","3","0.99"
78,902,"Sports","20","8","20","3","5.99"
78,720,"New","21","8","21","3","2.99"
78,494,"Horror","21","8","21","3","0.99"
78,432,"Classics","22","8","21","3","2.99"
78,763,"Sports","22","8","22","3","7.99"
78,119,"Comedy","23","8","23","3","2.99"
79,137,"Sci-Fi","1","8","1","3","2.99"
79,596,"Games","17","8","17","3","4.99"
79,664,"Action","19","8","19","3","2.99"
79,863,"Sci-Fi","21","8","21","3","0.99"
80,266,"Classics","1","8","1","3","0.99"
80,563,"Games","1","8","1","3","6.99"
80,175,"Family","1","8","1","3","8.99"
80,575,"Documentary","2","8","2","3","5.99"
80,494,"Horror","17","8","17","3","0.99"
80,314,"Animation","17","8","17","3","1.99"
80,368,"Drama","18","8","18","3","2.99"
80,590,"New","19","8","19","3","4.99"
80,11,"Foreign","19","8","19","3","0.99"
80,44,"Sci-Fi","20","8","20","3","4.99"
80,722,"Horror","20","8","20","3","0.99"
80,457,"Documentary","22","8","22","3","0.99"
80,879,"Music","23","8","23","3","8.99"
80,528,"Family","23","8","23","3","5.99"
81,945,"Documentary","1","8","1","3","0.99"
81,242,"Comedy","17","8","17","3","5.99"
81,117,"Games","18","8","17","3","4.99"
81,700,"Family","20","8","20","3","5.99"
81,570,"Sports","21","8","21","3","4.99"
81,283,"New","21","8","21","3","3.99"
81,369,"Sci-Fi","21","8","21","3","7.99"
81,7,"Comedy","22","8","22","3","5.99"
81,313,"Horror","23","8","23","3","4.99"
81,668,"Sports","23","8","23","3","4.99"
81,986,"Animation","23","8","23","3","2.99"
81,488,"Sports","23","8","23","3","1.99"
82,54,"Music","2","8","2","3","4.99"
82,482,"Classics","17","8","17","3","5.99"
82,285,"Sci-Fi","18","8","18","3","3.99"
82,809,"Sports","19","8","19","3","0.99"
82,580,"New","20","8","20","3","6.99"
82,600,"Horror","21","8","21","3","0.99"
82,672,"Comedy","22","8","22","3","4.99"
82,49,"Sci-Fi","23","8","23","3","3.99"
83,387,"Games","2","8","2","3","0.99"
83,37,"Classics","17","8","16","3","5.99"
83,886,"Animation","17","8","17","3","4.99"
83,627,"Documentary","18","8","18","3","4.99"
83,898,"Sports","19","8","19","3","5.99"
83,77,"New","20","8","20","3","4.99"
83,347,"Travel","23","8","23","3","4.99"
83,222,"Horror","23","8","23","3","5.99"
84,896,"Children","1","8","1","3","0.99"
84,541,"Animation","2","8","1","3","2.99"
84,827,"Drama","2","8","2","3","4.99"
84,231,"Family","2","8","2","3","3.99"
84,1000,"Comedy","2","8","2","3","7.99"
84,697,"Action","17","8","17","3","0.99"
84,856,"Horror","17","8","17","3","4.99"
84,745,"Sports","18","8","18","3","4.99"
84,428,"Family","19","8","19","3","2.99"
84,166,"Classics","21","8","21","3","5.99"
84,455,"Foreign","22","8","22","3","4.99"
84,748,"Action","22","8","22","3","2.99"
85,265,"Comedy","1","8","1","3","4.99"
85,416,"Foreign","1","8","1","3","0.99"
85,215,"Games","2","8","2","3","8.99"
85,790,"Drama","17","8","17","3","0.99"
85,1000,"Comedy","18","8","18","3","4.99"
85,914,"Travel","20","8","20","3","3.99"
85,870,"Horror","20","8","20","3","0.99"
86,519,"Sports","1","8","1","3","8.99"
86,276,"Comedy","1","8","1","3","4.99"
86,156,"Documentary","1","8","1","3","6.99"
86,577,"Sports","17","8","17","3","0.99"
86,356,"Children","18","8","18","3","2.99"
86,220,"Music","19","8","19","3","3.99"
86,818,"Drama","19","8","19","3","4.99"
86,343,"Children","20","8","20","3","4.99"
86,15,"Foreign","20","8","20","3","2.99"
86,862,"Classics","21","8","20","3","1.99"
86,422,"Sci-Fi","22","8","22","3","4.99"
86,834,"Documentary","23","8","23","3","1.99"
86,351,"Horror","23","8","23","3","5.99"
87,361,"Sports","1","8","1","3","4.99"
87,524,"Comedy","18","8","18","3","0.99"
87,60,"Classics","18","8","18","3","8.99"
87,676,"Sports","18","8","18","3","5.99"
87,280,"Children","20","8","19","3","0.99"
87,863,"Sci-Fi","20","8","20","3","0.99"
87,327,"Action","20","8","20","3","10.99"
87,17,"Music","21","8","21","3","2.99"
87,378,"Music","23","8","23","3","2.99"
87,791,"Documentary","23","8","23","3","4.99"
88,417,"Action","1","8","1","3","0.99"
88,307,"Travel","2","8","2","3","6.99"
88,948,"New","21","8","20","3","2.99"
88,489,"Animation","22","8","22","3","5.99"
88,965,"Horror","22","8","22","3","3.99"
88,767,"Music","23","8","23","3","4.99"
89,777,"Sports","1","8","1","3","4.99"
89,602,"Sci-Fi","2","8","2","3","3.99"
89,34,"Horror","17","8","17","3","3.99"
89,975,"Family","18","8","18","3","2.99"
89,400,"Documentary","18","8","18","3","2.99"
89,847,"New","20","8","20","3","2.99"
89,939,"Comedy","23","8","23","3","2.99"
90,624,"Games","1","8","1","3","4.99"
90,78,"Animation","1","8","1","3","4.99"
90,244,"Music","2","8","2","3","4.99"
90,406,"Games","16","8","16","3","0.99"
90,562,"Music","17","8","17","3","0.99"
90,140,"Sci-Fi","19","8","18","3","2.99"
90,886,"Animation","19","8","19","3","4.99"
90,730,"New","21","8","21","3","1.99"
90,74,"Music","22","8","21","3","4.99"
90,753,"Family","22","8","22","3","0.99"
90,18,"Animation","22","8","22","3","0.99"
90,979,"Drama","23","8","23","3","7.99"
91,981,"Travel","2","8","2","3","0.99"
91,85,"Documentary","19","8","19","3","0.99"
91,361,"Sports","19","8","19","3","4.99"
91,457,"Documentary","19","8","19","3","4.99"
91,833,"Children","21","8","21","3","0.99"
91,735,"Children","22","8","22","3","2.99"
91,367,"Sci-Fi","22","8","22","3","1.99"
91,737,"Horror","22","8","22","3","4.99"
91,796,"Sports","23","8","23","3","1.99"
91,666,"Drama","23","8","23","3","4.99"
92,986,"Animation","2","8","2","3","4.99"
92,572,"Sci-Fi","2","8","2","3","2.99"
92,265,"Comedy","17","8","17","3","4.99"
92,982,"Action","19","8","19","3","5.99"
92,849,"Animation","20","8","20","3","0.99"
92,514,"Drama","20","8","20","3","2.99"
92,1,"Documentary","22","8","21","3","0.99"
92,843,"Classics","22","8","22","3","4.99"
93,941,"Games","2","8","2","3","5.99"
93,10,"Sports","18","8","18","3","4.99"
93,697,"Action","20","8","20","3","2.99"
93,158,"Music","20","8","20","3","2.99"
93,867,"Family","20","8","20","3","8.99"
93,255,"Music","20","8","20","3","4.99"
93,816,"Animation","21","8","21","3","0.99"
93,652,"Classics","21","8","21","3","4.99"
93,35,"Horror","22","8","22","3","5.99"
93,536,"Classics","23","8","23","3","2.99"
93,622,"Documentary","23","8","23","3","0.99"
93,850,"Action","23","8","23","3","1.99"
94,942,"Drama","18","8","18","3","2.99"
94,114,"Sci-Fi","20","8","20","3","5.99"
94,82,"Family","22","8","21","3","1.99"
94,827,"Drama","22","8","22","3","4.99"
94,153,"Sci-Fi","22","8","22","3","0.99"
94,164,"Documentary","23","8","23","3","0.99"
95,586,"Action","1","8","1","3","0.99"
95,500,"Foreign","18","8","18","3","5.99"
95,933,"New","20","8","20","3","7.99"
95,803,"Drama","21","8","21","3","4.99"
96,654,"Games","17","8","17","3","4.99"
96,782,"Sports","17","8","17","3","3.99"
96,93,"New","18","8","18","3","4.99"
96,512,"Classics","18","8","18","3","4.99"
96,747,"Games","20","8","20","3","0.99"
96,353,"Foreign","20","8","20","3","4.99"
96,476,"Family","21","8","21","3","3.99"
96,8,"Horror","23","8","23","3","4.99"
97,326,"Animation","1","8","1","3","2.99"
97,278,"Music","21","8","21","3","4.99"
97,650,"Documentary","22","8","22","3","0.99"
98,752,"Music","1","8","1","3","3.99"
98,322,"Sports","2","8","2","3","2.99"
98,907,"Drama","2","8","2","3","0.99"
98,599,"Sports","2","8","2","3","2.99"
98,579,"Action","17","8","17","3","5.99"
98,835,"Games","17","8","17","3","2.99"
98,545,"Foreign","18","8","18","3","5.99"
98,335,"Comedy","21","8","21","3","1.99"
98,872,"Travel","23","8","23","3","7.99"
99,698,"Documentary","1","8","1","3","7.99"
99,913,"New","1","8","1","3","1.99"
99,865,"Animation","2","8","2","3","4.99"
99,631,"Sports","18","8","18","3","0.99"
99,859,"Animation","19","8","19","3","8.99"
100,743,"Animation","2","8","2","3","0.99"
100,127,"Comedy","2","8","2","3","4.99"
100,790,"Drama","18","8","18","3","0.99"
100,786,"Children","22","8","22","3","0.99"
100,829,"Family","22","8","22","3","3.99"
101,308,"Comedy","1","8","1","3","6.99"
101,118,"Animation","1","8","1","3","0.99"
101,591,"Games","17","8","17","3","4.99"
101,319,"Sci-Fi","18","8","17","3","2.99"
101,55,"Sci-Fi","18","8","18","3","4.99"
101,54,"Music","19","8","19","3","1.99"
101,619,"Sports","21","8","21","3","0.99"
101,275,"Horror","21","8","21","3","3.99"
101,187,"Sports","22","8","22","3","2.99"
102,945,"Documentary","1","8","1","3","1.99"
102,316,"Games","2","8","2","3","4.99"
102,182,"Comedy","2","8","2","3","4.99"
102,271,"Action","18","8","18","3","4.99"
102,390,"Sci-Fi","19","8","19","3","9.99"
102,345,"Family","22","8","22","3","1.99"
102,402,"Animation","23","8","23","3","3.99"
103,858,"Comedy","19","8","19","3","7.99"
103,696,"Animation","20","8","20","3","0.99"
103,645,"Travel","20","8","20","3","2.99"
103,263,"Sports","21","8","21","3","4.99"
103,375,"Action","22","8","22","3","8.99"
103,991,"Action","23","8","22","3","5.99"
103,799,"Horror","23","8","22","3","3.99"
103,995,"Horror","23","8","23","3","5.99"
103,646,"Games","23","8","23","3","0.99"
103,439,"Drama","23","8","23","3","8.99"
104,514,"Drama","17","8","17","3","2.99"
104,545,"Foreign","18","8","18","3","3.99"
104,748,"Action","19","8","19","3","0.99"
104,467,"Foreign","19","8","19","3","1.99"
104,354,"Children","19","8","19","3","4.99"
104,311,"Foreign","19","8","19","3","3.99"
104,891,"Classics","21","8","21","3","3.99"
104,292,"Action","22","8","22","3","0.99"
105,883,"Children","1","8","1","3","4.99"
105,560,"Games","18","8","18","3","0.99"
105,181,"Travel","19","8","19","3","2.99"
105,193,"Animation","19","8","19","3","6.99"
105,42,"Sports","20","8","20","3","2.99"
105,762,"Games","20","8","20","3","0.99"
105,88,"Travel","23","8","23","3","4.99"
105,625,"Sci-Fi","23","8","23","3","4.99"
105,111,"Action","23","8","23","3","2.99"
106,378,"Music","1","8","1","3","2.99"
106,711,"Sci-Fi","1","8","1","3","8.99"
106,840,"Games","2","8","2","3","0.99"
106,485,"Children","18","8","17","3","7.99"
106,370,"Children","19","8","19","3","2.99"
106,345,"Family","21","8","21","3","2.99"
106,737,"Horror","22","8","22","3","0.99"
106,745,"Sports","22","8","22","3","6.99"
107,674,"Foreign","1","8","1","3","4.99"
107,934,"Games","19","8","19","3","4.99"
107,151,"Sci-Fi","20","8","20","3","6.99"
107,767,"Music","21","8","21","3","4.99"
107,790,"Drama","23","8","23","3","3.99"
108,115,"Action","2","8","2","3","5.99"
108,734,"Documentary","2","8","2","3","6.99"
108,582,"Animation","17","8","17","3","2.99"
108,679,"Family","18","8","18","3","2.99"
108,580,"New","18","8","18","3","6.99"
108,378,"Music","20","8","20","3","2.99"
108,468,"Children","21","8","21","3","3.99"
108,805,"Animation","23","8","23","3","8.99"
108,55,"Sci-Fi","23","8","23","3","2.99"
109,981,"Travel","1","8","1","3","0.99"
109,714,"Sci-Fi","2","8","1","3","3.99"
109,793,"Action","17","8","17","3","6.99"
109,410,"Comedy","19","8","19","3","3.99"
109,973,"Documentary","22","8","22","3","7.99"
109,445,"Classics","23","8","23","3","2.99"
110,662,"Drama","17","8","17","3","7.99"
110,169,"Travel","18","8","18","3","3.99"
110,91,"Classics","20","8","20","3","2.99"
110,185,"Foreign","22","8","22","3","2.99"
111,329,"Action","1","8","1","3","4.99"
111,707,"Action","2","8","2","3","4.99"
111,58,"Documentary","2","8","2","3","4.99"
111,43,"Family","2","8","2","3","2.99"
111,937,"New","18","8","18","3","3.99"
111,916,"Animation","19","8","19","3","2.99"
111,769,"Foreign","20","8","20","3","5.99"
111,531,"Foreign","22","8","22","3","0.99"
111,4,"Horror","22","8","22","3","6.99"
112,175,"Family","1","8","1","3","5.99"
112,709,"Drama","2","8","2","3","2.99"
112,820,"Animation","17","8","17","3","7.99"
112,632,"New","17","8","17","3","4.99"
112,225,"Drama","17","8","17","3","3.99"
112,320,"New","20","8","20","3","8.99"
112,876,"Horror","20","8","20","3","2.99"
112,295,"Documentary","20","8","20","3","5.99"
112,189,"Games","21","8","21","3","0.99"
112,944,"Drama","22","8","22","3","4.99"
112,813,"Sports","23","8","23","3","0.99"
112,61,"Drama","23","8","23","3","8.99"
112,193,"Animation","23","8","23","3","2.99"
113,894,"Travel","1","8","1","3","0.99"
113,810,"Family","1","8","1","3","1.99"
113,370,"Children","17","8","17","3","7.99"
113,938,"Comedy","17","8","17","3","5.99"
113,591,"Games","18","8","18","3","5.99"
113,275,"Horror","19","8","18","3","3.99"
113,665,"Horror","19","8","19","3","2.99"
113,489,"Animation","23","8","23","3","1.99"
113,311,"Foreign","23","8","23","3","2.99"
114,161,"Music","17","8","16","3","4.99"
114,407,"Documentary","18","8","18","3","0.99"
114,932,"Comedy","18","8","18","3","6.99"
114,803,"Drama","20","8","19","3","6.99"
114,104,"Foreign","21","8","21","3","5.99"
114,60,"Classics","22","8","22","3","4.99"
114,63,"Family","23","8","23","3","0.99"
114,665,"Horror","23","8","23","3","2.99"
114,707,"Action","23","8","23","3","3.99"
114,452,"Foreign","23","8","23","3","0.99"
115,644,"Animation","1","8","1","3","4.99"
115,689,"Foreign","1","8","1","3","2.99"
115,191,"Children","2","8","2","3","0.99"
115,574,"Action","17","8","17","3","2.99"
115,832,"Family","18","8","18","3","0.99"
115,249,"Classics","20","8","20","3","0.99"
115,673,"Music","22","8","22","3","6.99"
115,157,"Children","23","8","22","3","0.99"
116,810,"Family","1","8","1","3","1.99"
116,822,"Family","1","8","1","3","1.99"
116,972,"Sci-Fi","2","8","2","3","4.99"
116,187,"Sports","18","8","18","3","2.99"
116,320,"New","19","8","19","3","7.99"
116,598,"Sports","19","8","19","3","0.99"
116,269,"Family","20","8","19","3","0.99"
116,405,"Travel","20","8","20","3","6.99"
116,324,"Comedy","21","8","21","3","11.99"
116,540,"Music","22","8","22","3","2.99"
117,30,"Horror","1","8","1","3","2.99"
117,961,"Foreign","1","8","1","3","4.99"
117,55,"Sci-Fi","2","8","2","3","3.99"
117,631,"Sports","18","8","17","3","2.99"
117,917,"Sports","18","8","18","3","2.99"
117,755,"Children","18","8","18","3","6.99"
117,68,"Children","18","8","18","3","4.99"
117,97,"Action","22","8","21","3","0.99"
117,433,"Animation","22","8","22","3","2.99"
117,413,"Comedy","23","8","22","3","2.99"
118,302,"Games","18","8","18","3","2.99"
118,115,"Action","19","8","19","3","6.99"
118,994,"New","21","8","21","3","5.99"
118,409,"Children","21","8","21","3","7.99"
118,912,"Sci-Fi","22","8","22","3","2.99"
118,746,"Games","23","8","23","3","0.99"
119,582,"Animation","1","8","1","3","3.99"
119,927,"Action","1","8","1","3","2.99"
119,321,"New","1","8","1","3","4.99"
119,733,"Sports","2","8","2","3","2.99"
119,773,"Sports","17","8","16","3","5.99"
119,73,"Sci-Fi","18","8","18","3","2.99"
119,608,"Children","18","8","18","3","3.99"
119,557,"Family","19","8","19","3","6.99"
119,381,"Games","20","8","20","3","4.99"
119,19,"Action","21","8","21","3","3.99"
119,895,"Classics","21","8","21","3","2.99"
119,174,"Music","21","8","21","3","6.99"
119,206,"Documentary","21","8","21","3","0.99"
119,893,"Sci-Fi","22","8","22","3","4.99"
119,418,"Drama","22","8","22","3","3.99"
119,267,"New","22","8","22","3","6.99"
119,441,"Documentary","23","8","23","3","2.99"
119,553,"Children","23","8","23","3","3.99"
120,10,"Sports","1","8","1","3","4.99"
120,823,"Action","2","8","2","3","3.99"
120,147,"Family","2","8","2","3","0.99"
120,121,"Animation","19","8","19","3","2.99"
120,211,"Games","19","8","19","3","7.99"
120,291,"Sports","20","8","20","3","2.99"
120,329,"Action","21","8","21","3","4.99"
120,767,"Music","21","8","21","3","4.99"
120,898,"Sports","21","8","21","3","9.99"
120,884,"Music","22","8","22","3","6.99"
121,670,"Documentary","1","8","1","3","5.99"
121,372,"Sports","17","8","17","3","8.99"
121,454,"Music","18","8","18","3","1.99"
121,816,"Animation","18","8","18","3","3.99"
121,790,"Drama","18","8","18","3","1.99"
121,313,"Horror","19","8","19","3","5.99"
121,233,"Travel","19","8","19","3","0.99"
121,274,"Documentary","21","8","21","3","7.99"
121,90,"New","21","8","21","3","4.99"
121,48,"Children","21","8","21","3","9.99"
121,502,"Comedy","21","8","21","3","2.99"
121,544,"Documentary","22","8","22","3","7.99"
121,194,"Action","22","8","22","3","0.99"
121,895,"Classics","23","8","23","3","2.99"
122,233,"Travel","1","8","1","3","1.99"
122,643,"Drama","2","8","2","3","3.99"
122,667,"Sports","2","8","2","3","2.99"
122,611,"Classics","18","8","18","3","4.99"
122,555,"Comedy","18","8","18","3","4.99"
122,383,"Sports","19","8","19","3","2.99"
122,611,"Classics","20","8","20","3","4.99"
122,561,"New","21","8","21","3","5.99"
123,512,"Classics","1","8","1","3","8.99"
123,206,"Documentary","18","8","18","3","2.99"
123,85,"Documentary","18","8","18","3","3.99"
123,799,"Horror","20","8","20","3","2.99"
123,162,"Action","22","8","22","3","7.99"
123,768,"Children","23","8","23","3","4.99"
123,839,"Sci-Fi","23","8","23","3","1.99"
123,644,"Animation","23","8","23","3","2.99"
124,740,"Horror","2","8","2","3","5.99"
124,323,"Sports","19","8","19","3","4.99"
124,401,"Drama","21","8","21","3","0.99"
124,408,"Games","22","8","22","3","4.99"
124,511,"Action","23","8","23","3","0.99"
125,154,"Animation","1","8","1","3","2.99"
125,231,"Family","1","8","1","3","2.99"
125,31,"Family","2","8","2","3","7.99"
125,704,"Comedy","17","8","17","3","4.99"
125,506,"Horror","17","8","17","3","4.99"
125,945,"Documentary","17","8","17","3","0.99"
125,691,"Sports","17","8","17","3","4.99"
125,129,"Documentary","18","8","18","3","2.99"
125,699,"Games","19","8","19","3","6.99"
125,554,"Classics","21","8","21","3","2.99"
125,135,"Sports","22","8","22","3","2.99"
126,580,"New","2","8","2","3","9.99"
126,545,"Foreign","17","8","17","3","4.99"
126,40,"Documentary","17","8","17","3","3.99"
126,143,"Drama","17","8","17","3","0.99"
126,481,"New","19","8","19","3","2.99"
126,759,"New","19","8","19","3","7.99"
126,697,"Action","19","8","19","3","0.99"
126,343,"Children","21","8","21","3","2.99"
126,428,"Family","21","8","21","3","2.99"
126,922,"Horror","23","8","23","3","4.99"
126,710,"Family","23","8","23","3","7.99"
127,715,"Family","1","8","1","3","10.99"
127,778,"Family","2","8","2","3","7.99"
127,549,"Action","2","8","2","3","0.99"
127,518,"Travel","17","8","17","3","4.99"
127,645,"Travel","19","8","18","3","2.99"
127,5,"Family","19","8","19","3","4.99"
127,394,"Sci-Fi","19","8","19","3","2.99"
127,230,"Drama","20","8","20","3","2.99"
127,478,"Comedy","21","8","21","3","2.99"
127,190,"Classics","23","8","22","3","5.99"
127,930,"Sci-Fi","23","8","23","3","5.99"
128,361,"Sports","1","8","1","3","2.99"
128,374,"Sci-Fi","18","8","18","3","2.99"
128,723,"Sci-Fi","19","8","19","3","2.99"
128,864,"Children","19","8","19","3","0.99"
128,821,"Foreign","19","8","19","3","0.99"
128,278,"Music","19","8","19","3","5.99"
128,809,"Sports","20","8","20","3","0.99"
128,22,"New","20","8","20","3","2.99"
128,976,"Games","21","8","21","3","0.99"
128,98,"Drama","22","8","22","3","8.99"
128,42,"Sports","22","8","22","3","3.99"
128,300,"Animation","23","8","23","3","8.99"
129,62,"Documentary","1","8","1","3","2.99"
129,458,"Family","1","8","1","3","0.99"
129,331,"Games","1","8","1","3","2.99"
129,432,"Classics","1","8","1","3","2.99"
129,201,"Foreign","1","8","1","3","4.99"
129,231,"Family","18","8","18","3","3.99"
129,693,"Animation","18","8","18","3","4.99"
129,878,"Travel","20","8","20","3","10.99"
129,263,"Sports","20","8","20","3","4.99"
129,202,"Comedy","20","8","20","3","4.99"
129,491,"Children","20","8","20","3","0.99"
129,352,"Games","21","8","21","3","0.99"
129,727,"Family","22","8","22","3","1.99"
130,660,"Comedy","1","8","1","3","2.99"
130,845,"Foreign","1","8","1","3","5.99"
130,43,"Family","17","8","17","3","2.99"
130,234,"Sci-Fi","17","8","17","3","2.99"
130,760,"New","18","8","18","3","6.99"
130,285,"Sci-Fi","21","8","20","3","0.99"
130,716,"Horror","23","8","23","3","5.99"
130,922,"Horror","23","8","23","3","4.99"
131,45,"New","1","8","1","3","4.99"
131,467,"Foreign","2","8","1","3","1.99"
131,604,"Comedy","17","8","17","3","0.99"
131,322,"Sports","17","8","17","3","2.99"
131,899,"Classics","18","8","18","3","0.99"
131,882,"Drama","18","8","18","3","0.99"
131,654,"Games","18","8","18","3","9.99"
131,805,"Animation","19","8","19","3","6.99"
131,991,"Action","19","8","19","3","7.99"
131,612,"Sports","19","8","19","3","2.99"
131,552,"Documentary","19","8","19","3","0.99"
131,999,"Children","23","8","23","3","2.99"
131,137,"Sci-Fi","23","8","23","3","2.99"
132,484,"Classics","1","8","1","3","4.99"
132,851,"Sports","1","8","1","3","6.99"
132,473,"Drama","1","8","1","3","3.99"
132,484,"Classics","1","8","1","3","6.99"
132,840,"Games","2","8","2","3","0.99"
132,23,"Animation","17","8","17","3","0.99"
132,427,"Documentary","17","8","17","3","0.99"
132,135,"Sports","23","8","23","3","4.99"
133,786,"Children","1","8","1","3","0.99"
133,683,"Drama","18","8","18","3","4.99"
133,165,"Sci-Fi","19","8","19","3","4.99"
133,235,"Sci-Fi","19","8","19","3","2.99"
133,291,"Sports","20","8","19","3","1.99"
133,56,"Action","20","8","20","3","2.99"
133,206,"Documentary","22","8","22","3","0.99"
133,670,"Documentary","23","8","23","3","6.99"
134,369,"Sci-Fi","2","8","1","3","6.99"
134,402,"Animation","2","8","2","3","3.99"
134,70,"Animation","2","8","2","3","4.99"
134,307,"Travel","2","8","2","3","4.99"
134,902,"Sports","18","8","18","3","7.99"
134,800,"Horror","19","8","19","3","2.99"
134,693,"Animation","19","8","19","3","2.99"
134,684,"Games","21","8","21","3","2.99"
134,836,"Sports","23","8","23","3","2.99"
135,367,"Sci-Fi","1","8","1","3","0.99"
135,213,"Family","1","8","1","3","2.99"
135,601,"Travel","1","8","1","3","3.99"
135,599,"Sports","2","8","2","3","5.99"
135,244,"Music","17","8","17","3","7.99"
135,784,"Travel","18","8","18","3","2.99"
135,890,"Sports","19","8","19","3","0.99"
135,309,"Family","20","8","20","3","0.99"
135,59,"Children","21","8","21","3","5.99"
135,535,"Horror","23","8","23","3","2.99"
136,897,"Drama","17","8","17","3","10.99"
136,484,"Classics","18","8","18","3","5.99"
136,717,"Action","18","8","18","3","0.99"
136,614,"Games","20","8","20","3","4.99"
136,673,"Music","21","8","21","3","0.99"
136,329,"Action","21","8","21","3","2.99"
136,843,"Classics","23","8","22","3","4.99"
137,215,"Games","1","8","1","3","4.99"
137,287,"Action","1","8","1","3","5.99"
137,690,"Animation","2","8","2","3","4.99"
137,478,"Comedy","2","8","2","3","3.99"
137,101,"Documentary","17","8","17","3","3.99"
137,150,"Documentary","17","8","17","3","2.99"
